route_id,service_id,trip_id
routes:IC9220,6897,IC922068971
routes:IC9224,6898,IC922468981
routes:IC9228,6899,IC922868991
routes:IC9232,6900,IC923269001
routes:IC9236,6901,IC923669011
routes:IC9240,6902,IC924069021
routes:IC9244,6903,IC924469031
routes:IC9248,6904,IC924869041
routes:IC9252,6905,IC925269051
routes:THA9352,6906,THA935269061
routes:IC2419,6907,IC241969071
routes:IC2428,6908,IC242869081
routes:IC2435,6909,IC243569091
routes:IC4606,6910,IC460669101
routes:IC4614,6911,IC461469111
routes:IC4631,6912,IC463169121
routes:IC4640,6913,IC464069131
routes:L4577,6914,L457769141
routes:L4578,6915,L457869151
routes:L6055,6916,L605569161
routes:P7514,6917,P751469171
routes:P7684,6918,P768469181
routes:P8481,6919,P848169191
routes:L4580,6920,L458069201
routes:IC521,6921,IC52169211
routes:IC2221,6922,IC222169221
routes:IC3709,6923,IC370969231
routes:THA9322,6924,THA932269241
routes:IC506,6925,IC50669251
routes:IC507,6926,IC50769261
routes:IC508,6927,IC50869271
routes:IC509,6928,IC50969281
routes:IC511,6929,IC51169291
routes:IC517,6930,IC51769301
routes:IC518,6931,IC51869311
routes:IC519,6932,IC51969321
routes:IC520,6933,IC52069331
routes:IC527,6934,IC52769341
routes:IC528,6935,IC52869351
routes:IC529,6936,IC52969361
routes:IC530,6937,IC53069371
routes:IC531,6938,IC53169381
routes:IC541,6939,IC54169391
routes:IC542,6940,IC54269401
routes:IC543,6941,IC54369411
routes:IC544,6942,IC54469421
routes:IC1504,6943,IC150469431
routes:IC1505,6944,IC150569441
routes:IC1506,6945,IC150669451
routes:IC1507,6946,IC150769461
routes:IC1517,6947,IC151769471
routes:IC1518,6948,IC151869481
routes:IC1520,6949,IC152069491
routes:IC1629,6950,IC162969501
routes:IC1529,6951,IC152969511
routes:IC1630,6952,IC163069521
routes:IC1530,6953,IC153069531
routes:IC1631,6954,IC163169541
routes:IC1531,6955,IC153169551
routes:IC1632,6956,IC163269561
routes:IC1532,6957,IC153269571
routes:IC1633,6958,IC163369581
routes:IC1533,6959,IC153369591
routes:IC1634,6960,IC163469601
routes:IC1534,6961,IC153469611
routes:IC1635,6962,IC163569621
routes:IC1535,6963,IC153569631
routes:IC1636,6964,IC163669641
routes:IC1536,6965,IC153669651
routes:IC1638,6966,IC163869661
routes:IC1538,6967,IC153869671
routes:IC1639,6968,IC163969681
routes:IC1539,6969,IC153969691
routes:IC1640,6970,IC164069701
routes:IC1540,6971,IC154069711
routes:IC1641,6972,IC164169721
routes:IC1541,6973,IC154169731
routes:IC1642,6974,IC164269741
routes:IC1542,6975,IC154269751
routes:IC1643,6976,IC164369761
routes:IC1543,6977,IC154369771
routes:IC1544,6978,IC154469781
routes:IC1607,6980,IC160769801
routes:IC1617,6981,IC161769811
routes:IC1618,6982,IC161869821
routes:IC1620,6983,IC162069831
routes:IC1927,6984,IC192769841
routes:IC1928,6985,IC192869851
routes:IC1929,6986,IC192969861
routes:IC1930,6987,IC193069871
routes:IC1931,6988,IC193169881
routes:IC1932,6989,IC193269891
routes:IC1933,6990,IC193369901
routes:IC1934,6991,IC193469911
routes:IC1935,6992,IC193569921
routes:IC1936,6993,IC193669931
routes:IC1937,6994,IC193769941
routes:IC1938,6995,IC193869951
routes:IC1939,6996,IC193969961
routes:IC1940,6997,IC194069971
routes:IC1941,6998,IC194169981
routes:IC1942,6999,IC194269991
routes:IC1943,7000,IC194370001
routes:IC2129,7001,IC212970011
routes:IC2205,7002,IC220570021
routes:IC2206,7003,IC220670031
routes:IC2207,7004,IC220770041
routes:IC2208,7005,IC220870051
routes:IC2209,7006,IC220970061
routes:IC2210,7007,IC221070071
routes:IC2211,7008,IC221170081
routes:IC2212,7009,IC221270091
routes:IC2213,7010,IC221370101
routes:IC2214,7011,IC221470111
routes:IC2215,7012,IC221570121
routes:IC2216,7013,IC221670131
routes:IC2217,7014,IC221770141
routes:IC2218,7015,IC221870151
routes:IC2219,7016,IC221970161
routes:IC2220,7017,IC222070171
routes:IC2221,7018,IC222170181
routes:IC2227,7019,IC222770191
routes:IC2228,7020,IC222870201
routes:IC2229,7021,IC222970211
routes:IC2230,7022,IC223070221
routes:IC2231,7023,IC223170231
routes:IC2232,7024,IC223270241
routes:IC2233,7025,IC223370251
routes:IC2234,7026,IC223470261
routes:IC2235,7027,IC223570271
routes:IC2236,7028,IC223670281
routes:IC2237,7029,IC223770291
routes:IC2238,7030,IC223870301
routes:IC2239,7031,IC223970311
routes:IC2240,7032,IC224070321
routes:IC2241,7033,IC224170331
routes:IC2242,7034,IC224270341
routes:IC2243,7035,IC224370351
routes:IC2303,7036,IC230370361
routes:IC2304,7037,IC230470371
routes:IC2305,7038,IC230570381
routes:IC2306,7039,IC230670391
routes:IC2307,7040,IC230770401
routes:IC2308,7041,IC230870411
routes:IC2309,7042,IC230970421
routes:IC2310,7043,IC231070431
routes:IC2311,7044,IC231170441
routes:IC2312,7045,IC231270451
routes:IC2313,7046,IC231370461
routes:IC2314,7047,IC231470471
routes:IC2315,7048,IC231570481
routes:IC2316,7049,IC231670491
routes:IC2317,7050,IC231770501
routes:IC2318,7051,IC231870511
routes:IC2319,7052,IC231970521
routes:IC2329,7053,IC232970531
routes:IC2330,7054,IC233070541
routes:IC2331,7055,IC233170551
routes:IC2332,7056,IC233270561
routes:IC2333,7057,IC233370571
routes:IC2334,7058,IC233470581
routes:IC2335,7059,IC233570591
routes:IC2336,7060,IC233670601
routes:IC2337,7061,IC233770611
routes:IC2338,7062,IC233870621
routes:IC2339,7063,IC233970631
routes:IC2340,7064,IC234070641
routes:IC2341,7065,IC234170651
routes:IC2342,7066,IC234270661
routes:IC2343,7067,IC234370671
routes:IC2344,7068,IC234470681
routes:IC2345,7069,IC234570691
routes:IC2904,7070,IC290470701
routes:IC2905,7071,IC290570711
routes:IC2906,7072,IC290670721
routes:IC2907,7073,IC290770731
routes:IC2908,7074,IC290870741
routes:IC2909,7075,IC290970751
routes:IC2910,7076,IC291070761
routes:IC2911,7077,IC291170771
routes:IC2912,7078,IC291270781
routes:IC2913,7079,IC291370791
routes:IC2914,7080,IC291470801
routes:IC2915,7081,IC291570811
routes:IC2916,7082,IC291670821
routes:IC2917,7083,IC291770831
routes:IC2918,7084,IC291870841
routes:IC2919,7085,IC291970851
routes:IC2928,7086,IC292870861
routes:IC2929,7087,IC292970871
routes:IC2930,7088,IC293070881
routes:IC2931,7089,IC293170891
routes:IC2932,7090,IC293270901
routes:IC2933,7091,IC293370911
routes:IC2934,7092,IC293470921
routes:IC2935,7093,IC293570931
routes:IC2936,7094,IC293670941
routes:IC2937,7095,IC293770951
routes:IC2938,7096,IC293870961
routes:IC2939,7097,IC293970971
routes:IC2940,7098,IC294070981
routes:IC2941,7099,IC294170991
routes:IC2942,7100,IC294271001
routes:IC2943,7101,IC294371011
routes:IC3604,7102,IC360471021
routes:IC3605,7103,IC360571031
routes:IC3606,7104,IC360671041
routes:IC3607,7105,IC360771051
routes:IC3608,7106,IC360871061
routes:IC3609,7107,IC360971071
routes:IC3610,7108,IC361071081
routes:IC3611,7109,IC361171091
routes:IC3612,7110,IC361271101
routes:IC3613,7111,IC361371111
routes:IC3614,7112,IC361471121
routes:IC3615,7113,IC361571131
routes:IC3616,7114,IC361671141
routes:IC3617,7115,IC361771151
routes:IC3618,7116,IC361871161
routes:IC3619,7117,IC361971171
routes:IC3628,7118,IC362871181
routes:IC3629,7119,IC362971191
routes:IC3630,7120,IC363071201
routes:IC3631,7121,IC363171211
routes:IC3632,7122,IC363271221
routes:IC3633,7123,IC363371231
routes:IC3634,7124,IC363471241
routes:IC3635,7125,IC363571251
routes:IC3636,7126,IC363671261
routes:IC3637,7127,IC363771271
routes:IC3638,7128,IC363871281
routes:IC3639,7129,IC363971291
routes:IC3640,7130,IC364071301
routes:IC3641,7131,IC364171311
routes:IC3642,7132,IC364271321
routes:IC3643,7133,IC364371331
routes:IC3644,7134,IC364471341
routes:IC3645,7135,IC364571351
routes:IC3827,7136,IC382771361
routes:IC3828,7137,IC382871371
routes:IC3829,7138,IC382971381
routes:IC3830,7139,IC383071391
routes:IC3831,7140,IC383171401
routes:IC3834,7141,IC383471411
routes:IC3835,7142,IC383571421
routes:IC3836,7143,IC383671431
routes:IC3837,7144,IC383771441
routes:IC3838,7145,IC383871451
routes:IC3839,7146,IC383971461
routes:IC3840,7147,IC384071471
routes:IC3841,7148,IC384171481
routes:IC3842,7149,IC384271491
routes:IC3843,7150,IC384371501
routes:IC12205,7151,IC1220571511
routes:IC12206,7152,IC1220671521
routes:IC12207,7153,IC1220771531
routes:IC12208,7154,IC1220871541
routes:IC12209,7155,IC1220971551
routes:IC12210,7156,IC1221071561
routes:IC12211,7157,IC1221171571
routes:IC12212,7158,IC1221271581
routes:IC12213,7159,IC1221371591
routes:IC12214,7160,IC1221471601
routes:IC12215,7161,IC1221571611
routes:IC12216,7162,IC1221671621
routes:IC12217,7163,IC1221771631
routes:IC12218,7164,IC1221871641
routes:IC12219,7165,IC1221971651
routes:IC12220,7166,IC1222071661
routes:IC12221,7167,IC1222171671
routes:IC12227,7168,IC1222771681
routes:IC12228,7169,IC1222871691
routes:IC12229,7170,IC1222971701
routes:IC12230,7171,IC1223071711
routes:IC12231,7172,IC1223171721
routes:IC12232,7173,IC1223271731
routes:IC12233,7174,IC1223371741
routes:IC12234,7175,IC1223471751
routes:IC12235,7176,IC1223571761
routes:IC12236,7177,IC1223671771
routes:IC12237,7178,IC1223771781
routes:IC12238,7179,IC1223871791
routes:IC12239,7180,IC1223971801
routes:IC12240,7181,IC1224071811
routes:IC12241,7182,IC1224171821
routes:IC12242,7183,IC1224271831
routes:IC12243,7184,IC1224371841
routes:ICE10,7185,ICE1071851
routes:ICE11,7186,ICE1171861
routes:ICE14,7187,ICE1471871
routes:ICE15,7188,ICE1571881
routes:ICE16,7189,ICE1671891
routes:ICE17,7190,ICE1771901
routes:ICE18,7191,ICE1871911
routes:L3755,7192,L375571921
routes:L3756,7193,L375671931
routes:L3757,7194,L375771941
routes:L3758,7195,L375871951
routes:L3759,7196,L375971961
routes:L3760,7197,L376071971
routes:L3761,7198,L376171981
routes:L3762,7199,L376271991
routes:L3763,7200,L376372001
routes:L3764,7201,L376472011
routes:L3765,7202,L376572021
routes:L3766,7203,L376672031
routes:L3767,7204,L376772041
routes:L3768,7205,L376872051
routes:L3769,7206,L376972061
routes:L3770,7207,L377072071
routes:L3771,7208,L377172081
routes:L3772,7209,L377272091
routes:L3777,7210,L377772101
routes:L3778,7211,L377872111
routes:L3779,7212,L377972121
routes:L3780,7213,L378072131
routes:L3781,7214,L378172141
routes:L3782,7215,L378272151
routes:L3783,7216,L378372161
routes:L3784,7217,L378472171
routes:L3785,7218,L378572181
routes:L3786,7219,L378672191
routes:L3787,7220,L378772201
routes:L3788,7221,L378872211
routes:L3789,7222,L378972221
routes:L3790,7223,L379072231
routes:L3791,7224,L379172241
routes:L3792,7225,L379272251
routes:L3793,7226,L379372261
routes:THA9401,7227,THA940172271
routes:THA9412,7228,THA941272281
routes:THA9413,7229,THA941372291
routes:THA9424,7230,THA942472301
routes:THA9437,7231,THA943772311
routes:THA9448,7232,THA944872321
routes:THA9461,7233,THA946172331
routes:THA9472,7234,THA947272341
routes:THA9473,7235,THA947372351
routes:THA9484,7236,THA948472361
routes:IC1643,7237,IC164372371
routes:IC1543,7238,IC154372381
routes:IC1545,6979,IC154569791
routes:IC2113,7239,IC211372391
routes:IC2340,7240,IC234072401
routes:IC3620,7241,IC362072411
routes:IC3840,7242,IC384072421
routes:P8621,7243,P862172431
routes:IC106,7244,IC10672441
routes:IC107,7245,IC10772451
routes:IC108,7246,IC10872461
routes:IC109,7247,IC10972471
routes:IC110,7248,IC11072481
routes:IC111,7249,IC11172491
routes:IC112,7250,IC11272501
routes:IC113,7251,IC11372511
routes:IC114,7252,IC11472521
routes:IC115,7253,IC11572531
routes:IC116,7254,IC11672541
routes:IC117,7255,IC11772551
routes:IC118,7256,IC11872561
routes:IC119,7257,IC11972571
routes:IC120,7258,IC12072581
routes:IC121,7259,IC12172591
routes:IC122,7260,IC12272601
routes:IC123,7261,IC12372611
routes:IC404,7262,IC40472621
routes:IC405,7263,IC40572631
routes:IC406,7264,IC40672641
routes:IC407,7265,IC40772651
routes:IC408,7266,IC40872661
routes:IC409,7267,IC40972671
routes:IC410,7268,IC41072681
routes:IC411,7269,IC41172691
routes:IC412,7270,IC41272701
routes:IC413,7271,IC41372711
routes:IC414,7272,IC41472721
routes:IC415,7273,IC41572731
routes:IC416,7274,IC41672741
routes:IC417,7275,IC41772751
routes:IC418,7276,IC41872761
routes:IC419,7277,IC41972771
routes:IC420,7278,IC42072781
routes:IC421,7279,IC42172791
routes:IC426,7280,IC42672801
routes:IC427,7281,IC42772811
routes:IC428,7282,IC42872821
routes:IC429,7283,IC42972831
routes:IC430,7284,IC43072841
routes:IC431,7285,IC43172851
routes:IC432,7286,IC43272861
routes:IC433,7287,IC43372871
routes:IC434,7288,IC43472881
routes:IC435,7289,IC43572891
routes:IC436,7290,IC43672901
routes:IC437,7291,IC43772911
routes:IC438,7292,IC43872921
routes:IC439,7293,IC43972931
routes:IC440,7294,IC44072941
routes:IC441,7295,IC44172951
routes:IC442,7296,IC44272961
routes:IC505,7297,IC50572971
routes:IC506,7298,IC50672981
routes:IC507,7299,IC50772991
routes:IC508,7300,IC50873001
routes:IC509,7301,IC50973011
routes:IC510,7302,IC51073021
routes:IC511,7303,IC51173031
routes:IC512,7304,IC51273041
routes:IC513,7305,IC51373051
routes:IC514,7306,IC51473061
routes:IC515,7307,IC51573071
routes:IC516,7308,IC51673081
routes:IC517,7309,IC51773091
routes:IC518,7310,IC51873101
routes:IC519,7311,IC51973111
routes:IC520,7312,IC52073121
routes:IC528,7313,IC52873131
routes:IC529,7314,IC52973141
routes:IC530,7315,IC53073151
routes:IC531,7316,IC53173161
routes:IC532,7317,IC53273171
routes:IC533,7318,IC53373181
routes:IC534,7319,IC53473191
routes:IC535,7320,IC53573201
routes:IC536,7321,IC53673211
routes:IC537,7322,IC53773221
routes:IC538,7323,IC53873231
routes:IC539,7324,IC53973241
routes:IC540,7325,IC54073251
routes:IC541,7326,IC54173261
routes:IC542,7327,IC54273271
routes:IC543,7328,IC54373281
routes:IC544,7329,IC54473291
routes:IC904,7330,IC90473301
routes:IC905,7331,IC90573311
routes:IC906,7332,IC90673321
routes:IC907,7333,IC90773331
routes:IC908,7334,IC90873341
routes:IC909,7335,IC90973351
routes:IC910,7336,IC91073361
routes:IC911,7337,IC91173371
routes:IC912,7338,IC91273381
routes:IC913,7339,IC91373391
routes:IC914,7340,IC91473401
routes:IC915,7341,IC91573411
routes:IC916,7342,IC91673421
routes:IC917,7343,IC91773431
routes:IC918,7344,IC91873441
routes:IC919,7345,IC91973451
routes:IC920,7346,IC92073461
routes:IC921,7347,IC92173471
routes:IC927,7348,IC92773481
routes:IC928,7349,IC92873491
routes:IC929,7350,IC92973501
routes:IC930,7351,IC93073511
routes:IC931,7352,IC93173521
routes:IC932,7353,IC93273531
routes:IC933,7354,IC93373541
routes:IC934,7355,IC93473551
routes:IC935,7356,IC93573561
routes:IC936,7357,IC93673571
routes:IC937,7358,IC93773581
routes:IC938,7359,IC93873591
routes:IC939,7360,IC93973601
routes:IC940,7361,IC94073611
routes:IC941,7362,IC94173621
routes:IC942,7363,IC94273631
routes:IC943,7364,IC94373641
routes:IC944,7365,IC94473651
routes:IC1503,7366,IC150373661
routes:IC1504,7367,IC150473671
routes:IC1505,7368,IC150573681
routes:IC1506,7369,IC150673691
routes:IC1507,7370,IC150773701
routes:IC1508,7371,IC150873711
routes:IC1509,7372,IC150973721
routes:IC1510,7373,IC151073731
routes:IC1511,7374,IC151173741
routes:IC1512,7375,IC151273751
routes:IC1513,7376,IC151373761
routes:IC1514,7377,IC151473771
routes:IC1515,7378,IC151573781
routes:IC1516,7379,IC151673791
routes:IC1517,7380,IC151773801
routes:IC1518,7381,IC151873811
routes:IC1519,7382,IC151973821
routes:IC1520,7383,IC152073831
routes:IC1627,7384,IC162773841
routes:IC1527,7385,IC152773851
routes:IC1628,7386,IC162873861
routes:IC1528,7387,IC152873871
routes:IC1629,7388,IC162973881
routes:IC1529,7389,IC152973891
routes:IC1630,7390,IC163073901
routes:IC1530,7391,IC153073911
routes:IC1631,7392,IC163173921
routes:IC1531,7393,IC153173931
routes:IC1532,7394,IC153273941
routes:IC1633,7395,IC163373951
routes:IC1533,7396,IC153373961
routes:IC1634,7397,IC163473971
routes:IC1534,7398,IC153473981
routes:IC1635,7399,IC163573991
routes:IC1535,7400,IC153574001
routes:IC1636,7401,IC163674011
routes:IC1536,7402,IC153674021
routes:IC1637,7403,IC163774031
routes:IC1537,7404,IC153774041
routes:IC1638,7405,IC163874051
routes:IC1538,7406,IC153874061
routes:IC1639,7407,IC163974071
routes:IC1539,7408,IC153974081
routes:IC1641,7409,IC164174091
routes:IC1541,7410,IC154174101
routes:IC1642,7411,IC164274111
routes:IC1542,7412,IC154274121
routes:IC1543,7413,IC154374131
routes:IC1544,7414,IC154474141
routes:IC1605,7415,IC160574151
routes:IC1606,7416,IC160674161
routes:IC1607,7417,IC160774171
routes:IC1608,7418,IC160874181
routes:IC1609,7419,IC160974191
routes:IC1610,7420,IC161074201
routes:IC1611,7421,IC161174211
routes:IC1612,7422,IC161274221
routes:IC1613,7423,IC161374231
routes:IC1614,7424,IC161474241
routes:IC1615,7425,IC161574251
routes:IC1616,7426,IC161674261
routes:IC1617,7427,IC161774271
routes:IC1618,7428,IC161874281
routes:IC1619,7429,IC161974291
routes:IC1620,7430,IC162074301
routes:IC1712,7431,IC171274311
routes:IC1713,7432,IC171374321
routes:IC1728,7433,IC172874331
routes:IC1731,7434,IC173174341
routes:IC1736,7435,IC173674351
routes:IC1739,7436,IC173974361
routes:IC1741,7437,IC174174371
routes:IC1742,7438,IC174274381
routes:IC2206,7439,IC220674391
routes:IC2207,7440,IC220774401
routes:IC2208,7441,IC220874411
routes:IC2211,7442,IC221174421
routes:IC2215,7443,IC221574431
routes:IC2216,7444,IC221674441
routes:IC2217,7445,IC221774451
routes:IC2218,7446,IC221874461
routes:IC2221,7447,IC222174471
routes:IC2227,7448,IC222774481
routes:IC2228,7449,IC222874491
routes:IC2229,7450,IC222974501
routes:IC2233,7451,IC223374511
routes:IC2234,7452,IC223474521
routes:IC2237,7453,IC223774531
routes:IC2238,7454,IC223874541
routes:IC2241,7455,IC224174551
routes:IC2405,7456,IC240574561
routes:IC2406,7457,IC240674571
routes:IC2409,7458,IC240974581
routes:IC2410,7459,IC241074591
routes:IC2411,7460,IC241174601
routes:IC2412,7461,IC241274611
routes:IC2414,7462,IC241474621
routes:IC2415,7463,IC241574631
routes:IC2416,7464,IC241674641
routes:IC2417,7465,IC241774651
routes:IC2418,7466,IC241874661
routes:IC2420,7467,IC242074671
routes:IC2421,7468,IC242174681
routes:IC2426,7469,IC242674691
routes:IC2427,7470,IC242774701
routes:IC2429,7471,IC242974711
routes:IC2430,7472,IC243074721
routes:IC2432,7473,IC243274731
routes:IC2433,7474,IC243374741
routes:IC2434,7475,IC243474751
routes:IC2436,7476,IC243674761
routes:IC2437,7477,IC243774771
routes:IC2438,7478,IC243874781
routes:IC2439,7479,IC243974791
routes:IC2441,7480,IC244174801
routes:IC2442,7481,IC244274811
routes:IC2443,7482,IC244374821
routes:IC3237,7483,IC323774831
routes:IC3712,7484,IC371274841
routes:IC3715,7485,IC371574851
routes:IC3735,7486,IC373574861
routes:IC3738,7487,IC373874871
routes:IC3739,7488,IC373974881
routes:IC3740,7489,IC374074891
routes:IC3741,7490,IC374174901
routes:IC3804,7491,IC380474911
routes:IC3805,7492,IC380574921
routes:IC3806,7493,IC380674931
routes:IC3807,7494,IC380774941
routes:IC3808,7495,IC380874951
routes:IC3809,7496,IC380974961
routes:IC3810,7497,IC381074971
routes:IC3811,7498,IC381174981
routes:IC3812,7499,IC381274991
routes:IC3813,7500,IC381375001
routes:IC3814,7501,IC381475011
routes:IC3815,7502,IC381575021
routes:IC3816,7503,IC381675031
routes:IC3817,7504,IC381775041
routes:IC3818,7505,IC381875051
routes:IC3819,7506,IC381975061
routes:IC3820,7507,IC382075071
routes:IC3821,7508,IC382175081
routes:IC3826,7509,IC382675091
routes:IC3827,7510,IC382775101
routes:IC3828,7511,IC382875111
routes:IC3829,7512,IC382975121
routes:IC3830,7513,IC383075131
routes:IC3831,7514,IC383175141
routes:IC3832,7515,IC383275151
routes:IC3833,7516,IC383375161
routes:IC3834,7517,IC383475171
routes:IC3835,7518,IC383575181
routes:IC3836,7519,IC383675191
routes:IC3837,7520,IC383775201
routes:IC3838,7521,IC383875211
routes:IC3839,7522,IC383975221
routes:IC3840,7523,IC384075231
routes:IC3841,7524,IC384175241
routes:IC3842,7525,IC384275251
routes:IC3843,7526,IC384375261
routes:IC3844,7527,IC384475271
routes:IC3907,7528,IC390775281
routes:IC3908,7529,IC390875291
routes:IC3909,7530,IC390975301
routes:IC3910,7531,IC391075311
routes:IC3911,7532,IC391175321
routes:IC3912,7533,IC391275331
routes:IC3913,7534,IC391375341
routes:IC3914,7535,IC391475351
routes:IC3915,7536,IC391575361
routes:IC3916,7537,IC391675371
routes:IC3917,7538,IC391775381
routes:IC3918,7539,IC391875391
routes:IC3919,7540,IC391975401
routes:IC3920,7541,IC392075411
routes:IC3921,7542,IC392175421
routes:IC3926,7543,IC392675431
routes:IC3928,7544,IC392875441
routes:IC3929,7545,IC392975451
routes:IC3930,7546,IC393075461
routes:IC3931,7547,IC393175471
routes:IC3932,7548,IC393275481
routes:IC3933,7549,IC393375491
routes:IC3934,7550,IC393475501
routes:IC3935,7551,IC393575511
routes:IC3936,7552,IC393675521
routes:IC3938,7553,IC393875531
routes:IC3939,7554,IC393975541
routes:IC3940,7555,IC394075551
routes:IC3941,7556,IC394175561
routes:IC5356,7557,IC535675571
routes:IC5357,7558,IC535775581
routes:IC5358,7559,IC535875591
routes:IC5359,7560,IC535975601
routes:IC5360,7561,IC536075611
routes:IC5361,7562,IC536175621
routes:IC5362,7563,IC536275631
routes:IC5363,7564,IC536375641
routes:IC5364,7565,IC536475651
routes:IC5365,7566,IC536575661
routes:IC5366,7567,IC536675671
routes:IC5367,7568,IC536775681
routes:IC5368,7569,IC536875691
routes:IC5369,7570,IC536975701
routes:IC5370,7571,IC537075711
routes:IC5378,7572,IC537875721
routes:IC5379,7573,IC537975731
routes:IC5380,7574,IC538075741
routes:IC5381,7575,IC538175751
routes:IC5382,7576,IC538275761
routes:IC5383,7577,IC538375771
routes:IC5384,7578,IC538475781
routes:IC5385,7579,IC538575791
routes:IC5386,7580,IC538675801
routes:IC5387,7581,IC538775811
routes:IC5388,7582,IC538875821
routes:IC5389,7583,IC538975831
routes:IC5390,7584,IC539075841
routes:IC5391,7585,IC539175851
routes:IC5392,7586,IC539275861
routes:L4357,7587,L435775871
routes:L4555,7588,L455575881
routes:L4556,7589,L455675891
routes:L4557,7590,L455775901
routes:L4558,7591,L455875911
routes:L4559,7592,L455975921
routes:L4560,7593,L456075931
routes:L4561,7594,L456175941
routes:L4562,7595,L456275951
routes:L4563,7596,L456375961
routes:L4564,7597,L456475971
routes:L4565,7598,L456575981
routes:L4566,7599,L456675991
routes:L4567,7600,L456776001
routes:L4568,7601,L456876011
routes:L4569,7602,L456976021
routes:L4570,7603,L457076031
routes:L4577,7604,L457776041
routes:L4578,7605,L457876051
routes:L4579,7606,L457976061
routes:L4580,7607,L458076071
routes:L4581,7608,L458176081
routes:L4582,7609,L458276091
routes:L4583,7610,L458376101
routes:L4584,7611,L458476111
routes:L4585,7612,L458576121
routes:L4586,7613,L458676131
routes:L4587,7614,L458776141
routes:L4588,7615,L458876151
routes:L4589,7616,L458976161
routes:L4590,7617,L459076171
routes:L4591,7618,L459176181
routes:L4592,7619,L459276191
routes:L5555,7620,L555576201
routes:L5561,7621,L556176211
routes:L5563,7622,L556376221
routes:L5565,7623,L556576231
routes:L5566,7624,L556676241
routes:L5567,7625,L556776251
routes:L5568,7626,L556876261
routes:L5571,7627,L557176271
routes:L5580,7628,L558076281
routes:L5582,7629,L558276291
routes:L5584,7630,L558476301
routes:L5586,7631,L558676311
routes:L5592,7632,L559276321
routes:L5693,7633,L569376331
routes:L5856,7634,L585676341
routes:L5858,7635,L585876351
routes:L5860,7636,L586076361
routes:L5862,7637,L586276371
routes:L5864,7638,L586476381
routes:L5866,7639,L586676391
routes:L5870,7640,L587076401
routes:L5879,7641,L587976411
routes:L5881,7642,L588176421
routes:L5883,7643,L588376431
routes:L5885,7644,L588576441
routes:L5891,7645,L589176451
routes:P7512,7646,P751276461
routes:P7572,7647,P757276471
routes:P7602,7648,P760276481
routes:P7677,7649,P767776491
routes:P7688,7650,P768876501
routes:P7710,7651,P771076511
routes:P7711,7652,P771176521
routes:P7713,7653,P771376531
routes:P7714,7654,P771476541
routes:P7717,7655,P771776551
routes:P7723,7656,P772376561
routes:P7741,7657,P774176571
routes:P8601,7658,P860176581
routes:P8667,7659,P866776591
routes:P8711,7660,P871176601
routes:P8712,7661,P871276611
routes:P8713,7662,P871376621
routes:P8714,7663,P871476631
routes:P8800,7664,P880076641
routes:THA9403,7665,THA940376651
routes:THA9412,7666,THA941276661
routes:IC405,7667,IC40576671
routes:IC406,7668,IC40676681
routes:IC407,7669,IC40776691
routes:IC408,7670,IC40876701
routes:IC409,7671,IC40976711
routes:IC410,7672,IC41076721
routes:IC411,7673,IC41176731
routes:IC412,7674,IC41276741
routes:IC413,7675,IC41376751
routes:IC414,7676,IC41476761
routes:IC415,7677,IC41576771
routes:IC416,7678,IC41676781
routes:IC417,7679,IC41776791
routes:IC418,7680,IC41876801
routes:IC419,7681,IC41976811
routes:IC420,7682,IC42076821
routes:IC421,7683,IC42176831
routes:IC422,7684,IC42276841
routes:IC426,7685,IC42676851
routes:IC427,7686,IC42776861
routes:IC428,7687,IC42876871
routes:IC429,7688,IC42976881
routes:IC430,7689,IC43076891
routes:IC431,7690,IC43176901
routes:IC432,7691,IC43276911
routes:IC433,7692,IC43376921
routes:IC434,7693,IC43476931
routes:IC435,7694,IC43576941
routes:IC436,7695,IC43676951
routes:IC437,7696,IC43776961
routes:IC438,7697,IC43876971
routes:IC439,7698,IC43976981
routes:IC440,7699,IC44076991
routes:IC441,7700,IC44177001
routes:IC442,7701,IC44277011
routes:IC443,7702,IC44377021
routes:IC532,7703,IC53277031
routes:IC533,7704,IC53377041
routes:IC534,7705,IC53477051
routes:IC535,7706,IC53577061
routes:IC536,7707,IC53677071
routes:IC541,7708,IC54177081
routes:IC19738,7709,IC1973877091
routes:IC714,7710,IC71477101
routes:IC715,7711,IC71577111
routes:IC19724,7712,IC1972477121
routes:IC716,7713,IC71677131
routes:IC19726,7714,IC1972677141
routes:IC717,7715,IC71777151
routes:IC19728,7716,IC1972877161
routes:IC718,7717,IC71877171
routes:IC19730,7718,IC1973077181
routes:IC719,7719,IC71977191
routes:IC720,7720,IC72077201
routes:IC723,7721,IC72377211
routes:IC735,7722,IC73577221
routes:IC736,7723,IC73677231
routes:IC737,7724,IC73777241
routes:IC738,7725,IC73877251
routes:IC739,7726,IC73977261
routes:IC740,7727,IC74077271
routes:IC741,7728,IC74177281
routes:IC742,7729,IC74277291
routes:IC743,7730,IC74377301
routes:IC744,7731,IC74477311
routes:IC1506,7732,IC150677321
routes:IC1507,7733,IC150777331
routes:IC1513,7734,IC151377341
routes:IC1514,7735,IC151477351
routes:IC1515,7736,IC151577361
routes:IC1519,7737,IC151977371
routes:IC1520,7738,IC152077381
routes:IC1629,7739,IC162977391
routes:IC1529,7740,IC152977401
routes:IC1530,7741,IC153077411
routes:IC1531,7742,IC153177421
